History of Art (HISTART),174,Types of Dutch and Flemish Painting in the 17th Century,4 Units,History of Art,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,A general study of Netherlandish painting of the seventeenth century organized according to the genres or types of painting done at the time. The historical and social as well as the art historical contexts for the development in the Netherlands of such genres as history painting&#44; portraiture&#44; landscapes&#44; still-life&#44; and low-life and the kinds of meanings with which they were endowed.
History of Art (HISTART),175,Visual Culture in Early Modern France: Renaissance to Enlightenment,4 Units,History of Art,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,French art from the 16th century to the mid 18th century. Beginning with the architecture&#44; painting&#44; prints&#44; and decorative arts of the School of Fontainebleau&#44; the course addresses the development of the Royal Academy and its interaction with popular culture&#44; which culminates in the display of ambitious art in the public space of the pre-revolutionary Salon exhibition.
History of Art (HISTART),179,Eighteenth-Century British Art,3 Units,History of Art,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,8 hours of Lecture per week for 6 weeks. ,The story of art in 18th-century Britain involves the struggle to develop a national artistic identity which was distinct from the artistic traditions of Italy&#44; Holland&#44; and France. This course will address the meaning and function of history painting&#44; portraiture&#44; marine painting&#44; and landscapes in relation to a rapidly expanding art market&#44; taking into account the way that gender&#44; class&#44; and race played into the visual marking of status and power. We will also look at the ways in which visual culture helped to shape Britain's national identity as an emerging imperial power.
Integrative Biology (INTEGBI),153LF,Laboratory in Population and Community Ecology,3 Units,Integrative Biology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,8 hours of laboratory per week&#44; plus 2 or 3 weekend field trips. ,153 (may be taken concurrently) or consent of instructor; introductory course in statistics strongly recommended.
Integrative Biology (INTEGBI),154,Plant Ecology,3 Units,Integrative Biology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture/discussion per week. ,Biology 1B. Enrollment in accompanying lab course 154L is encouraged but not required.
Integrative Biology (INTEGBI),154L,Plant Ecology Laboratory,2 Units,Integrative Biology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,4 hours of laboratory per week and 2 or 3 1-day field trips. ,Biology 1B. Concurrent enrollment in 154.
History (HISTORY),111C,Topics in the History of Southest Asia: Political and Cultural History of Vietnam,4 Units,History,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture and 1 hour of voluntary discussion per week. 6 hours of lecture and 2 hours of voluntary discussion per week for 8 weeks. 7.5 hours of lecture and 2 hours of discussion per week for 6 weeks. ,This course provides an introduction to the main issues in Vietnamese history from the mythic and archaeological origins of the modern nation-state to the end of the Second Indochina War in 1975. Special emphasis will be placed on "modern" developments from the late 18th century. In addition to history texts&#44; readings will be taken from novels&#44; short stories&#44; poetry&#44; and memoirs.
History (HISTORY),C111B/SEASIAN C141B,Modern Southeast Asia,4 Units,History; Southeast Asian,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  6 hours of Lecture and  1.5 hours of Discussion per week for 8 weeks.  8 hours of Lecture and  2 hours of Discussion per week for 6 weeks. ,Major themes in modern Southeast Asian history with an emphasis on cross-country comparisons involving the region's largest and most populous countries: Thailand&#44; Burma&#44; Vietnam&#44; Indonesia&#44; and the Philippines.
History (HISTORY),111D,Vietnam at War,4 Units,History,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,This course explores the history of the wars that engulfed Vietnam during the post-WWII era. While focusing on the Second Indochina War (1954-1975)&#44; it also examines the history of the First Indochina War (1946-1954) and the Third Indochina War (1978-1980). It will address military&#44; political&#44; and social dynamics of the conflict as well as representatives of the war in film&#44; fiction&#44; and memoirs.
German (GERMAN),207,Reading the German Literary Text,4 Units,German,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,4 hours of Seminar per week for 15 weeks. ,Drawing on a variety of literary texts&#44; periods&#44; and genres&#44; this seminar will present and explore different ways of reading. Topics will include literary hermeneutics and textual deconstruction.
German (GERMAN),210A,Studies in the 18th Century: Age of Enlightenment,4 Units,German,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,. Literary texts will be studied as historical documents illuminating changes in literary theory and in religious and philosophical thought during the Enlightenment. Texts by Lessing&#44; Herder&#44; and Lenz&#44; and some Storm and Stress plays.
Geography (GEOG),C250/ESPM C255,Seminar in Sociology of Forest and Wildland Resources,3 Units,Geography; Environ Sci&#44; Policy&#44; and Management,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,Consent of instructor.
French (FRENCH),185,Literature and Colonialism,4 Units,French,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture per week. ,102 or equivalent.
French (FRENCH),H195A,Honors Sequence,2 Units,French,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,Zero hours of Independent study per week for 15 weeks.  1 to 4 hour of Independent study per week for 8 weeks.  1 to 5 hour of Independent study per week for 6 weeks. ,Open to seniors majoring in French who meet the GPA requirements&#44; with the consent of major adviser.
Eve/Wknd Masters in Bus. Adm. (EWMBA),282,Real Estate Development,3 Units,Eve/Wknd Masters in Bus. Adm.,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3.5 hours of Lecture per week for 15 weeks. ,Consent of instructor.
Eve/Wknd Masters in Bus. Adm. (EWMBA),283,Real Estate Finance and Securitization,3 Units,Eve/Wknd Masters in Bus. Adm.,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,Business Administration E280; and background in the basics of finance&#44; micro-economics&#44; macro-economics&#44; statistics and quantitative analysis.
Eve/Wknd Masters in Bus. Adm. (EWMBA),284,Real Estate Investment Strategy,3 Units,Eve/Wknd Masters in Bus. Adm.,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture per week. ,Consent of instructor.
Engineering (ENGIN),290,Special Topics in Management of Technology,2 or 3 Units,Engineering,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 to 3 hours of Lecture per week for 15 weeks. ,Graduate standing.
Engineering (ENGIN),290A,Introduction to Management of Technology,3 Units,Engineering,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture/discussion per week. ,This course is designed to give students a broad overview of the main topics encompassed by management of technology. It includes the full chain of innovative activities beginning with research and development and extending through production and marketing. Why do many existing firms fail to incorporate new technology in a timely manner? At each stage of innovation&#44; we examine key factors determining successful management of technology. What constitutes a successful technology strategy? The integrating course focus will be on the emergence of the knowledge economy and technology as a key knowledge asset and will involve both general readings and cases. The course also introduces students to Haas and COE faculty working in the relevant areas.
Engineering (ENGIN),290B,Biotechnology: Industry Perspectives and Business Development,2 Units,Engineering,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Lecture per week for 15 weeks. ,This course is designed to examine the strategic issues that confront the management of the development stage biotech company&#44; i.e.&#44; after its start-up via an initial capital infusion&#44; but before it might be deemed successful (e.g.&#44; by virtue of a product launch)&#44; or otherwise has achieved "first-tier" status. Thus&#44; the intention is to study the biotech organization during the process of it growth and maturation from an early stage existence through "adolescence" into an "adult" company. The focus of the class will be on business development&#44; i.e.&#44; the deal making that must occur to accomplish the corporate objectives of bringing in new technologies and getting the initial products to market. We will explore the critical deal issues from both the perspective of the development stage company and the viewpoint of the larger&#44; more mature biotech or big pharma company with which it seeks to partner.
Ethnic Studies (ETH STD),ETH STD 180,Selected Topics in Comparative Ethnic Studies,1 - 4 Units,Ethnic Studies,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,1 to 3 hours of lecture per week. 1.5 to 6 hours of lecture per week for 10 weeks. 2 to 7.5 hours of lecture per week for 8 weeks. 2.5 to 10 hours of lecture per week for 6 weeks. ,Students will examine social dynamics as well as cultural and intellectual productions by or about communities of color nationally and internationally from different methodological perspectives.
Ethnic Studies (ETH STD),ETH STD N180,Selected Topics in Comparative Ethnic Studies - Study Abroad,6 Units,Ethnic Studies,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,20-8 hours of lecture per week for 5 weeks of travel&#44; plus 1 week of independent work upon returning. ,This study abroad course is designed primarily to permit instructors to deal with topics with which they are especially concerned; subject matter usually is more restricted than that of a regular course.
Ethnic Studies (ETH STD),ETH STD 181AC/ARCH 180AC/LEGALST 185AC,Prison,4 Units,Ethnic Studies; Architecture; Legal Studies,Undergraduate,Spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Taking a broad interdisciplinary approach&#44; this course embraces the longue duree of critical prison studies&#44; questioning the shadows of normality that cloak mass incarceration both across the globe and&#44; more particularly&#44; in the contemporary United States. This course thus explores a series of visceral&#44; unsettling juxtapositions: "freedom" and "slavery"; "citizenship" and "subjugation"; "marginalization" and "inclusion"&#44; in each case explicating the ways that story making&#44; political demagoguery&#44; and racial&#44; class&#44; and sexual inequalities have wrought an untenable social condition.,Satisfies the American Cultures requirement
English (ENGLISH),101,The History of the English Language,4 Units,English,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,The history of the English language from its Indo-European roots&#44; through its Old&#44; Middle&#44; and Early Modern periods&#44; as preserved in the literary heritage&#44; to its different forms in use throughout the world today.
English (ENGLISH),102,Topics in the English Language,4 Units,English,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,Topics vary from semester to semester.
Environ Sci&#44; Policy&#44; and Management (ESPM),C107/INTEGBI 158LF,Biology and Geomorphology of Tropical Islands,13 Units,Environmental Science&#44; Policy&#44; and Management; Environ Sci&#44; Policy&#44; and Management; Integrative Biology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,9 hours of lecture for 6 weeks; field projects for 6 weeks; 3 hours of lecture for 3 weeks. ,Natural history and evolutionary biology of island terrestrial and freshwater organisms&#44; and of marine organisms in the coral reef and lagoon systems will be studied&#44; and the geomorphology of volcanic islands&#44; coral reefs&#44; and reef islands will be discussed. Features of island biogeography will be illustrated with topics linked to subsequent field studies on the island of Moorea (French Polynesia).
Environ Sci&#44; Policy&#44; and Management (ESPM),108A,Trees: Taxonomy&#44; Growth&#44; and Structures,3 Units,Environ Sci&#44; Policy&#44; and Management,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Lecture and  3 hours of Laboratory per week for 15 weeks. ,Study of trees and associated woody species including their taxonomy and distribution&#44; modes of shoot growth and diameter growth&#44; and stem structure. Modes of stem structure and growth will be considered in relation to habitat and life cycles&#44; and to suitability for timber value. Instruction in oral communication. Oral presentation required.
Electrical Engineering (EL ENG),EL ENG 144,Fundamental Algorithms for Systems Modeling&#44; Analysis&#44; and Optimization,4 Units,Electrical Engineering,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,4 hours of Lecture per week for 15 weeks. ,20; Computer Science 70 or consent of instructor.
Electrical Engineering (EL ENG),EL ENG C145B/BIO ENG C165,Medical Imaging Signals and Systems,4 Units,Electrical Engineering and Computer Sciences; Bioengineering,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,Electrical Engineering 120; basic programming ability in C or FORTRAN.
East Asian Languages and Cultures (EA LANG),EA LANG 39Z,Freshman/Sophomore Seminar,1.5 - 4 Units,East Asian Languages and Cultures,Undergraduate,Fall&#44; spring and summer,The grading option will be decided by the instructor when the class is offered.,1.5 to 4 hours of seminar per week. 2.5 to 6 hours of seminar per week for 10 weeks. 3 to 8 hours of seminar for 8 weeks. 3.5 to 10 hours of seminar per week for 6 weeks. 4.5 to 12 hours of seminar per week for 5 weeks. ,Priority given to freshmen and sophomores.
East Asian Languages and Cultures (EA LANG),EA LANG C50/BUDDSTD C50/S&#44;SEASN C52,Introduction to the Study of Buddhism,4 Units,East Asian Languages; East Asian Languages and Cultures; Group in Buddhist Studies; South and Southeast Asian Studies,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  8 hours of Lecture and  2 hours of Discussion per week for 6 weeks. ,This introduction to the study of Buddhism will consider materials drawn from various Buddhist traditions of Asia&#44; from ancient times down to the present day. However&#44; the course is not intended to be a comprehensive or systematic survey; rather than aiming at breadth&#44; the course is designed around key themes such as ritual&#44; image veneration&#44; mysticism&#44; meditation&#44; and death. The overarching emphasis throughout the course will be on the hermeneutic difficulties attendant upon the study of religion in general&#44; and Buddhism in particular.
Earth and Planetary Science (EPS),115,Stratigraphy and Earth History,4 Units,Earth and Planetary Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture&#44; 1 5-day field trip and 2 1-day field trips. ,50&#44; 100A&#44; 100B&#44; or consent of instructor.
Earth and Planetary Science (EPS),116,Structural Geology and Tectonics,3 Units,Earth and Planetary Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of lecture&#44; 2 hours of laboratory&#44; several 1- to 2-day field trips. ,50
Economics (ECON),N136,Financial Economics,4 Units,Economics,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  8 hours of Lecture per week for 8 weeks. ,100A or 101A&#44; and one semester of statistics.
Economics (ECON),138,Financial and Behavioral Economics,4 Units,Economics,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  Zero to 1 hour of Discussion per week for 15 weeks.  6 hours of Lecture and  Zero to 1.5 hours of Discussion per week for 8 weeks.  7.5 hours of Lecture and  Zero to 2.5 hours of Discussion per week for 6 weeks. ,100A or 101A&#44; and Statistics 20&#44; 21&#44; or 25 or any upper division statistics course.
Economics (ECON),140,Economic Statistics and Econometrics,4 Units,Economics,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1.5 hours of Discussion per week for 15 weeks.  6 hours of Lecture and  3 hours of Discussion per week for 8 weeks. ,100A-100B or 101A-101B or equivalent and Statistics 20&#44; 21&#44; 25&#44; or 131A or equivalent.
Demography (DEMOG),602,Individual Study for Doctoral Students,1 - 8 Units,Demography,Graduate examination preparation,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,1 to 8 hour of Independent study per week for 15 weeks. ,For qualified graduate students.
Education (EDUC),C145/GERMAN C106,Literacy through Literature,3 Units,Education; German,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,Exploration of the role that literature can play in the acquisition of literacy in a first and second language. Linguistic and psycholinguistic issues: orality and literacy&#44; discourse text&#44; schema theory&#44; and reading research. Literary issues: stylistics and critical reading&#44; reader response&#44; structure of narratives. Educational issues: the literary text in the social context of its production and reception by intended and non-intended readers.
Education (EDUC),149,Foundations for Teaching Language Arts,2 Units,Education,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks.  4 hours of Lecture per week for 8 weeks. ,Admission to Developmental Teacher Education program or consent of instructor.
Education (EDUC),158,Foundations for Teaching Reading in Grades K-8,2 - 3 Units,Education,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Lecture per week for 15 weeks.  6 hours of Lecture and  6 hours of Fieldwork per week for 6 weeks. ,Admission to a teaching credential program (summer session excluded).
Comparative Literature (COM LIT),COM LIT 41E,Introduction to Literary Forms: Forms of the Cinema,4 Units,Comparative Literature,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks.  7.5 hours of Lecture per week for 6 weeks. ,Comparative study of masterpieces of world literature.
Comparative Literature (COM LIT),COM LIT N41A,Introduction to Literary Forms: The Epic,3 Units,Comparative Literature,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,6 hours of Lecture per week for 8 weeks.  7.5 hours of Lecture per week for 6 weeks. ,Comparative study of masterpieces of world literature.
Comparative Literature (COM LIT),COM LIT N41B,Introduction to Literary Forms: The Lyric,3 Units,Comparative Literature,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,6 hours of Lecture per week for 8 weeks.  7.5 hours of Lecture per week for 6 weeks. ,Comparative study of masterpieces of world literature.
Computer Science (COMPSCI),39R,Freshman/Sophomore Seminar,1.5 - 4 Units,Computer Science,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of seminar per week per unit. ,Priority given to freshmen and sophomores.
Computer Science (COMPSCI),47A,Completion of Work in Computer Science 61A,1 Unit,Computer Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Self-paced. ,61B or equivalent&#44; 9D&#44; and consent of instructor.
Computer Science (COMPSCI),47B,Completion of Work in Computer Science 61B,1 Unit,Computer Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Self-paced. ,A course in data structures&#44; 9G or equivalent&#44; and consent of instructor.
Sociology (SOCIOL),292D,Advanced Research Seminar--Dissertation,1 Unit,Sociology,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,1 hour of seminar per week or 2 hours of seminar every other week. ,The purpose of this seminar is to provide students an opportunity to present their work in progress (dissertation&#44; chapter/prospectus&#44; etc.). Through a process of peer review we will work to improve each student's dissertation work.
Sociology (SOCIOL),292W,Advanced Research Seminar,1 Unit,Sociology,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,1 hour of seminar per week or 2 hours of seminar every other week. ,The purpose of this seminar is to provide students an opportunity to present their work in progress (academic journal submission&#44; dissertation chapter/prospectus&#44; etc.&#44; or even a draft interview schedule). Through a process of peer review&#44; we will work to improve each student's written work and to stay abreast of the diverse work being done in the field of the seminar's topic.
Political Science (POL SCI),POL SCI 201D,Governance of the E-conomy,4 Units,Political Science,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,New digital technologies&#44; changing market structures&#44; and innovative business organizations are transforming the economic and social landscape of the advanced industrial countries. The policy issues associated with this transformation pose fundamental philosophical and political questions of how to organize our markets&#44; polity&#44; and society. The means of making and implementing these choices is politics. The necessarily global scope of the E-conomy extends the political and policy challenges to the international arena. This course will explore the literature on the political economy of the Internet to determine what policy choices -- hence which political debates -- are and will be most important. We also will examine our conceptual understanding of the burgeoning digital economy and its impact on politics&#44; law&#44; and socio-economic relations.
Political Science (POL SCI),POL SCI 202A,Theories of Development and Political Change,4 Units,Political Science,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Seminar per week for 15 weeks. ,Issues of social organization and political change. Theories of progress&#44; development&#44; modernization and dependence.
Political Science (POL SCI),POL SCI 203,Urban and Subnational Politics in Developing Countries,4 Units,Political Science,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 to 3 hours of Seminar per week for 15 weeks. ,Graduate student standing.
Public Health (PB HLTH),PB HLTH 241,Statistical Analysis of Categorical Data,4 Units,Public Health,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture and 2 hours of discussion/laboratory per week. ,142 or consent of instructor.
Public Health (PB HLTH),PB HLTH 242A,Biometrical Data Analysis--Pathological Incomplete Data and Pattern Recognition,4 Units,Public Health,Graduate,Fall and spring. Offered odd-numbered years.,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  2 hours of Discussion per week for 15 weeks. ,140&#44; 142&#44; and 145 or consent of instructor.
Music (MUSIC),201A,Proseminar in Computer Music,4 Units,Music,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  4 hours of Laboratory per week for 15 weeks. ,Consent of instructor.
Music (MUSIC),202,Seminar in Contemporary Music,4 Units,Music,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Seminar per week for 15 weeks. ,Studies in 20th-century music.
Music (MUSIC),203,Seminar in Composition,4 Units,Music,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Seminar per week for 15 weeks. ,Limited to advanced students of composition.
Molecular and Cell Biology (MCELLBI),239B,Research Review in Cell and Developmental Biology: Regulation of the Cell Cycle,2 Units,Molecular and Cell Biology,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,2 hours of Seminar per week for 15 weeks. ,Consent of instructor.
Molecular and Cell Biology (MCELLBI),239BB,Research Review in Cell and Developmental Biology: Mechanics and Dynamics of Cell Movements,2 Units,Molecular and Cell Biology,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,2 hours of Seminar per week for 15 weeks. ,Consent of instructor.
Molecular and Cell Biology (MCELLBI),239C,The Regulation of Meiotic Gene Expression and Cellular Morphogenesis,2 Units,Molecular and Cell Biology,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,Enrollment is restricted to students conducting research in the laboratory of the instructor&#44; or requires consent of instructor.,The mechanisms that link cellular differentiation programs and dynamic gene regulation in complex eukaryotic systems remain mysterious. Such programs drive diverse and central biological processes including organismal development&#44; immune function&#44; disease progression&#44; and meiosis. This course is focused on the molecular basis for the cellular remodeling accompanying meiosis&#44; the highly conserved process by which gametes are produced.
Mathematics (MATH),258,Classical Harmonic Analysis,4 Units,Mathematics,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,206 or a basic knowledge of real&#44; complex&#44; and linear analysis.
Mathematics (MATH),261A,Lie Groups,4 Units,Mathematics,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,3 hours of Lecture per week for 15 weeks. ,214
Mathematics (MATH),261B,Lie Groups,4 Units,Mathematics,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,3 hours of Lecture per week for 15 weeks. ,214
Mathematics (MATH),265,Differential Topology,4 Units,Mathematics,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,214 plus 215A or some familiarity with algebraic topology.
Mechanical Engineering (MEC ENG),MEC ENG C290X/BIO ENG C290D,Advanced Technical Communication: Proposals&#44; Patents&#44; and Presentations,3 Units,Mechanical Engineering; Bioengineering,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,3 hours of Lecture per week for 15 weeks. ,This course will help the advanced Ph.D. student further develop critically important technical communication traits via a series of lectures&#44; interactive workshops&#44; and student projects that will address the structure and creation of effective research papers&#44; technical reports&#44; patents&#44; proposals&#44; business plans&#44; and oral presentations. One key concept will be the emphasis on focus and clarity--achieved through critical thinking regarding objectives and context. Examples will be drawn primarily from health care and bioengineering multidisciplinary applications.
Mechanical Engineering (MEC ENG),MEC ENG 290G,Laser Processing and Diagnostics,3 Units,Mechanical Engineering,Graduate,Fall and spring. Offered alternate years.,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,Graduate standing or undergraduate elective upon completion of ME109.
Mechanical Engineering (MEC ENG),MEC ENG 290H,Green Product Development: Design for Sustainability,3 Units,Mechanical Engineering,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture per week&#44; plus optional discussion section. ,Graduate standing in Engineering or Information&#44; or consent of instructor.
Information (INFO),290,Special Topics in Information,1 - 4 Units,Information,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 to 6 hours of lecture per week for 7.5 weeks or 1 to 4 hours of lecture per week for 15 weeks. ,Consent of instructor.
History of Art (HISTART),180A,Nineteenth-Century Europe: Age of Revolution,4 Units,History of Art,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,Topics in late 18th- and early 19th-century European art&#44; either focusing on a pertinent theme and/or nation (e.g. Romanticism and gender in France) or introducing the art of Europe as a whole during this tumultuous period of revolution and reaction.
History of Art (HISTART),180C,Nineteenth-Century Europe: The Invention of Avant-Gardes,4 Units,History of Art,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,Visual arts in the later 19th century. Impressionism and after. The nature of avant-garde culture and its relation to emerging consumer culture. May emphasize Paris&#44; or the struggle for cultural mastery in Europe.
History of Art (HISTART),N180A,19th-Century Europe: Age of Revolution,3 Units,History of Art,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  8 hours of Lecture per week for 6 weeks. ,Topics in late 18th- and early 19th- century European art&#44; either focusing on a pertinent theme and/or nation (e.g.&#44; Romanticism and gender in France) or introducing the art of Europe as a whole during this tumultuous period of revolution and reaction.
History of Art (HISTART),N180B,The Body in Avant-Garde French Art,3 Units,History of Art,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,6 hours of Lecture per week for 8 weeks.  8 hours of Lecture per week for 6 weeks. ,This course studies 19th-century art's search for a new visual language with which to represent the body. It explores ways in which sculptural and painted bodies convey&#44; hide&#44; and displace sexuality to create or prohibit desire&#44; and how they produce different notions of femininity and masculinity. Artists to be discussed: Manet&#44; Monet&#44; Gauguin&#44; Degas&#44; Renoir&#44; Pissarro&#44; Morrisot&#44; Cassatt&#44; Rodin&#44; Carpeaux&#44; Cezanne&#44; Millet&#44; Courbet&#44; Daumier&#44; Claudel.
Integrative Biology (INTEGBI),C155/ANTHRO C129D,Holocene Paleoecology: How Humans Changed the Earth,3 Units,Integrative Biology; Anthropology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,Since the end of the Pleistocene and especially with the development of agriculturally based societies humans have had cumulative and often irreversible impacts on natural landscapes and biotic resources worldwide. Thus "global change" and the biodiversity crisis are not exclusively developments of the industrial and post-industrial world. This course uses a multi-disciplinary approach&#44; drawing upon methods and data from archaeology&#44; palynology&#44; geomorphology&#44; paleontology&#44; and historical ecology to unravel the broad trends of human ecodynamics over the past 10&#44;000 years.
Integrative Biology (INTEGBI),C156/ESPM C103,Principles of Conservation Biology,4 Units,Integrative Biology; Environ Sci&#44; Policy&#44; and Management,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1.5 hours of Discussion per week for 15 weeks. ,Biology 1A-1B or equivalent.
